答問,1
撒開,1
潑出去,1
推倒,1
鷹,1
巴黎,1
保守,1
浪潮,1
獎盃,1
在期間,1
追溯,1
唐英年,1
商,1
撤除,1
貨品送過去,1
情,1
結黨,1
產品,1
區分,1
出貨,1
運往,1
獨,1
人限,1
具體,1
重現,1
快些,1
下雨下雨,1
紫荊花,1
佔領,1
不當,1
排開保護,1
舉旗,1
數次,1
圓形物體射出,1
長方形狀,1
水車,1
釘子,1
祭拜,1
整爛,1
團體移向後方,1
槍發射,1
發射子彈,1
水槍射倒人,1
蛋糕,1
破損,1
多輛車輛行駛到達,1
人圍起來,1
聚集移動,1
各種東西,1
抓住某人,1
壓倒另,1
人從左邊及右邊同時圍上,1
中間站著的人,1
從左邊,1
從右邊,1
用傘插,1
利器,1
用利器劃傷,1
抓捕,1
摔倒,1
站起,1
包紮手臂,1
懲罰眾人,1
提醒眾人,1
開車,1
駕駛電單車,1
電單車撞到,1
拉近,1
依次,1
最喜歡,1
撕,1
指責我,1
八卦,1
盛行,1
發對,1
記恨,1
當做,1
長度,1
前後分開,1
撲向另,1
撲倒另,1
醒,1
散開,1
股市,1
不同機構,1
逃難,1
一字排開坐下,1
兩種規則,1
偏離,1
緩風,1
人捉去另一地方,1
終身,1
理據,1
真心,1
觸犯,1
安全處,1
等很長時間,1
軍用,1
人帶去另一地方,1
潛在,1
乘飛機去,1
人帶去另,1
領士,1
放上去,1
外借,1
覆檢,1
論說,1
書本正常,1
墮入圈套,1
核動力,1
詐騙,1
據為己有,1
合員,1
新奇,1
狡猾,1
機警,1
花言巧語,1
說話迷惑,1
人去另,1
愛情,1
唾液禁本,1
承受不到,1
外銷,1
新冠痛病毒,1
東西沖下來,1
屋子,1
吉,1
人站上屋頂,1
直升機到場,1
涉水走路,1
羽毛球,1
地區地區,1
潛藏,1
吐深喉唾液,1
針裂,1
是不是犯法,1
青山道,1
隱閉,1
成功或失敗,1
外賣回去,1
虛假,1
亞洲博覽館,1
爆滿,1
吐唾液,1
刻,1
他要,1
沒有說,1
人大委員會,1
現準,1
交付責任,1
有權,1
公約,1
拿出來揮動,1
蒲,1
車撞向車,1
車輛剎車,1
人在臺上,1
人從馬上下來,1
前面車輛駛走,1
車輛向前行駛,1
車輛從後駛來撞到前面的車,1
警車,1
在旁邊停下,1
拿槍,1
紅綠燈,1
車輛高速駛過,1
車輛數次切換線道,1
白線,1
搜查跑車,1
轉帳,1
交國,1
傘兵,1
人降落,1
傘兵降落,1
旗幟降落,1
立體長方形,1
放煙花,1
在臺上,1
東海,1
關東,1
部分地區,1
坪,1
派錢,1
沒有了,1
截停,1
儲錢,1
飲酒,1
住屋,1
慈善,1
受津貼,1
代理,1
泥傾瀉,1
搜索,1
氾濫沖走,1
沖走,1
鹿,1
骨折,1
志,1
一起簽署,1
籌得,1
參選,1
籌錢,1
票不能,1
深處,1
命名她,1
俠,1
單膝下跪,1
鼓譟,1
備用,1
拿取,1
指屏幕報道,1
自責,1
官員,1
運行,1
命為,1
培養,1
侵害,1
狹窄,1
那裏來,1
轉入,1
複制,1
人流多,1
致辭,1
阻截,1
信息,1
冤枉,1
進駐,1
宣晢,1
講解,1
言論,1
剝奪,1
調整,1
拿回,1
議程,1
遺憾,1
行賄,1
有罪,1
聲譽,1
莫,1
共同簽署,1
聲明,1
注意,1
隻重,1
間諜,1
如何發生,1
很久以前,1
很多投訴,1
不安,1
各地區,1
氣溫升高,1
起移動,1
錢給我,1
擺酒,1
沒興趣,1
年長,1
允許我,1
不同部門,1
聯絡多處,1
資格,1
墨爾本,1
商人,1
各處分開,1
抽血,1
網頁,1
想出,1
人羣,1
股市圖,1
賀,1
交談,1
取下口罩,1
剩餘,1
很多桌,1
爸,1
媽,1
期盼,1
不同團體,1
陸續到達,1
多人面對面坐下,1
調酒師,1
違例,1
給予我,1
保護人,1
認證,1
附屬,1
錢獲得,1
方案,1
律司,1
偏向,1
指示屏幕,1
許,1
晚餐,1
溫康,1
丸,1
塌,1
禁示,1
食藥,1
下巴,1
到處張望,1
近距離,1
抖氣,1
橫蠻,1
住戶,1
搬遷,1
十多,1
建樓,1
比實,1
球員,1
旁述,1
絲,1
數個,1
長條物品,1
羞恥,1
奇,1
角落,1
球踢出,1
載口罩,1
消潔,1
保釋,1
大嶼,1
播,1
一直到現在,1
反轉,1
椅,1
都,1
功能,1
再想,1
奸,1
毀壞,1
服務臺,1
完美,1
拿試驗管,1
電子,1
因應情況,1
環境黑,1
煙向上升,1
由下至上,1
從頭到尾受影響,1
診症,1
連累到,1
實在,1
形形式式,1
兼職,1
樓層,1
眾人,1
憂慮,1
很多食肆排成一行,1
拿著手抽和食物盒,1
坐著,1
全部人,1
樽裏面,1
樽由,1
地方拿到另,1
氣從上吹到下,1
儲放,1
沒特別的,1
開學,1
地方送去另,1
油油,1
車從地底向前行,1
抑制,1
全部做妥,1
對不對,1
沒辧法,1
中午十,1
長條紙,1
匯豐銀行,1
人到逹,1
趕急,1
阻滯,1
之,1
地方去到另,1
武力,1
中國為,1
整體存在,1
酷熱,1
不強不弱,1
人躺在牀上,1
發電郵,1
形狀,1
進入家裏,1
傳染自己,1
離開家,1
由英國帶到香港,1
郵寄給我,1
巴士站,1
剪髮,1
那個人的身體,1
全身保護,1
除衣服,1
掉走,1
頭套,1
黃埔,1
拖地,1
要樣,1
室內,1
忍服,1
互相幫助,1
敵對,1
發放電郵,1
戶間,1
社會`,1
麻麻,1
笑容,1
舒緩自己,1
宴會,1
感觸,1
聖,1
羅馬,1
華牀,1
哥倫布,1
沒有問題,1
由外面帶入鯉魚門,1
這護照,1
由外面帶入進去,1
度假,1
有人在外面站着,1
站成,1
口罩露出鼻子,1
迴旋處,1
定立,1
正經,1
休斯頓,1
兩者一起,1
面對,1
利,1
捧盃,1
面上有光,1
試行,1
看症,1
成都,1
細小,1
薄扶林,1
吸空氣,1
隔著一條路,1
分院都有去,1
不戴口罩,1
留在這兒,1
搬離,1
扭蓋的小樽,1
液體,1
舉報,1
轉載,1
蔡,1
多月,1
風扇,1
手都拿著東西不知選那樣好,1
摸另,1
戴手套,1
鏡頭,1
暗地裡,1
三藩市,1
欺詐,1
船到達目的地,1
換班,1
建築物所在地,1
潛入,1
盜竊,1
萌生,1
海洋,1
除口罩,1
滴汗,1
傳遞,1
煮食,1
存活,1
貨運抵達,1
破例容許,1
處所位置,1
旅遊巴駛走,1
來回進出,1
建設物所在地,1
等於,1
靈活,1
相若,1
主觀,1
逛,1
由高處墮下,1
數個月,1
納入法例,1
遙遠,1
尋找機會,1
擋門,1
溫和,1
寛,1
戒,1
囚犯,1
走廊,1
抹汗,1
保護衣,1
遮蓋,1
無中生有,1
被指控,1
橫線,1
羣組入面,1
新西蘭,1
飛機來港,1
驚訝,1
遵從,1
界入,1
沒有關係,1
大家好,1
傳沬爆發,1
全個範圍,1
拉鋸戰,1
香港大學,1
微生物,1
人被太陽曬著,1
有著數,1
蹲,1
行人走路,1
可以忍受,1
勉強接受,1
邀請人,1
發,1
擔遮,1
一邊擔遮一邊喫飯,1
跑過去,1
這個人,1
放在名單上,1
競逐,1
港島,1
稱呼按到,1
公民社會,1
自決,1
衰,1
兩邊都有,1
兩者皆有,1
全國人大常委會,1
投票權,1
很緊的限制,1
激進,1
整個光譜,1
傳銷,1
瑪麗醫院,1
衛星導航系統,1
通,1
教然,1
愛惜,1
被太陽曬著的人,1
倚靠,1
國㗎,1
發覺,1
乘坐飛機抵達,1
檯,1
調配,1
烏,1
防禦,1
距離遠,1
離世,1
熱炎,1
抱歉,1
彎,1
組識,1
優次,1
張口,1
家內有,1
樣本瓶回家,1
調轉樣本瓶,1
調轉,1
不符合,1
疑慮,1
聽説,1
沿軌道運行,1
疏散,1
孫子,1
收到短訊,1
驗測,1
之後來,1
看得到,1
貢獻,1
八毫,1
墨,1
舉牌,1
降級,1
擠逼,1
房並排,1
兩檔位置在前後,1
人傳染,1
給你,1
算了,1
過來,1
郵信,1
入侵體內,1
吐口水到瓶內並封蓋,1
採集唾液,1
教我,1
抖,1
撥去,1
打劫,1
熟識,1
放上,1
給予責任,1
揮拍,1
相距甚多,1
雙生,1
妹,1
布甸,1
芝,1
金字塔,1
蘑菇雲,1
震動,1
碎,1
割,1
放進瓶子,1
軟件,1
抖音,1
友好,1
新加玻,1
小事變大,1
很多牀排成,1
很多張牀緊貼着,1
互相傳播,1
累積很多申請,1
入境處,1
很長時間,1
下架,1
巨響,1
黎巴嫩,1
捷克,1
阿聯酋,1
封包,1
移除,1
交交流,1
滑,1
碟,1
這盒子內,1
檢明,1
吐口水到瓶子,1
橫額,1
會面,1
飛機在船上,1
鳥嘴,1
微軟,1
航行,1
船觸礁,1
嚇我,1
寺廟,1
放下厚厚,1
活着,1
環狀,1
獻上花圈,1
按按扭,1
核,1
石頭,1
船撞向石頭,1
鳥,1
搜羅,1
雙手,1
被拷上手銬,1
男方,1
發掘,1
哪些,1
蒐集,1
寬敞,1
錄影,1
厚牆,1
擲向牆壁,1
分辨,1
化表,1
稱讚,1
把握,1
有很多公司,1
手拿,1
揶揄,1
大嗌,1
粒,1
從來沒有,1
指指點點,1
憤怒,1
稱呼自己,1
怪罪我們,1
放在這一邊,1
連繫,1
擱置,1
移交逃犯,1
貨櫃,1
氣脹,1
在另,1
飛往,1
風向,1
雙層,1
上層和下層都有人躺,1
車兩邊走,1
多住所,1
車輛到,1
沉睡,1
怎辧辦,1
一拿,1
正方形,1
抄,1
運貨到,1
微信,1
挖坑,1
掉進抗裡,1
不和,1
早上部分,1
手推車,1
上下抹乾淨,1
整盒放,1
肥皂,1
全部表面抹,1
互相感染,1
瓜,1
蝦,1
包裝,1
捽眼,1
捽,1
頂級,1
傳訊息,1
豆,1
學院,1
超越前人,1
投籃,1
情怳,1
衞,1
寛度,1
扭瓶蓋,1
用棒子在鼻子攪拌,1
全身套,1
棉花,1
氣喘,1
蝴蝶,1
鼓勵全部,1
洗衣,1
全身濕,1
邁,1
討讑,1
提取,1
有勸力的人,1
剌激,1
奇異鳥,1
船上載有飛機,1
特普朗,1
狀,1
反口覆舌,1
民衆,1
輪班,1
感染自己,1
嘔,1
從口腔裏拿出檢測棒,1
把檢測棒伸到口腔,1
保險,1
門部,1
標籤,1
領展,1
旺,1
雙者,1
硬,1
最低溫度,1
派樣本瓶,1
這層,1
土,1
誤,1
丟向人,1
人起火,1
並排走,1
珍惜,2
購買,2
雙贏,2
問答,2
驅離,2
責罵,2
推廣,2
上水,2
農田,2
爆,2
金屬,2
包蓋,2
袋,2
十全十美,2
因爲,2
零件,2
組裝,2
監,2
創作,2
動作,2
逐漸,2
赤字,2
劏房,2
年齢,2
插入,2
拿着槍,2
探視,2
提訊,2
打人,2
刀,2
手槍,2
排成,2
雪,2
入面,2
街道,2
遮,2
不高興,2
手套,2
最少,2
普通地,2
堅固,2
口探,2
入侵,2
型,2
天津,2
訊問,2
這位,2
股,2
下去,2
告密,2
捉到,2
對開,2
沉船,2
射,2
兩者都,2
貪污,2
完畢,2
想起,2
匯,2
記憶,2
變得,2
鼠,2
應變,2
全身裝備,2
廣西,2
樹林,2
掛上,2
嬴,2
夢想,2
味,2
珠海,2
風車,2
求籤,2
引擎,2
撤走,2
水桶,2
整地,2
加油,2
傳染病,2
得到,2
呈上,2
厠所,2
年初三,2
拜仁,2
打招呼,2
打籃球,2
限期,2
合適,2
忙碌,2
汽車,2
直昇機,2
墜機,2
良心,2
如常,2
大量,2
人龍,2
多數,2
減輕,2
鼠年,2
不想,2
獨自,2
貪心,2
插隊,2
化妝,2
R,2
夫婦,2
行程,2
賣買,2
脫歐,2
觀,2
互諒互讓,2
給他,2
大嶼山,2
穏定,2
算,2
宣告,2
或許,2
館,2
湧來,2
牛,2
來往,2
兄弟,2
怎,2
治病,2
數天,2
缺乏,2
染,2
尖,2
校長,2
剛剛好,2
通告,2
九龍塘,2
富貴,2
上船,2
沖厠,2
污穢,2
梳,2
拜年,2
銅,2
皮膚,2
拍掌,2
撕毀,2
基,2
戴上手帶,2
湧上來,2
行樓梯,2
噴出,2
便利店,2
打高爾夫,2
桿,2
嚇,2
坐監,2
改期,2
無可能,2
計數,2
轉機,2
讚賞,2
蒸氣,2
露營,2
火鍋,2
本港,2
桶,2
懂得,2
富豪,2
獎,2
見不到,2
崇拜,2
恩,2
浪,2
到現在,2
馬鞍山,2
大圍,2
胃,2
站立的人,2
祝,2
細胞,2
退休,2
厠紙卷,2
倦,2
非洲,2
農鄉,2
紙張,2
晴朗,2
人下船,2
羽,2
補習,2
鬆一口氣,2
開咪,2
佛堂,2
黑社會,2
慘,2
撥出,2
水果,2
充電器,2
插座,2
洞,2
曬太陽,2
揮手,2
微雨,2
優惠給,2
宗教,2
試驗,2
務,2
短暫,2
孫,2
不妥,2
截止,2
後備,2
同行,2
擴闊,2
中醫,2
成,2
出氣,2
聞到,2
讀,2
題,2
巖手,2
筲箕灣,2
總部,2
夠不夠,2
請求,2
洗澡,2
抺,2
降低,2
不需要,2
列車,2
軌枕,2
薄,2
小瓶,2
古,2
讚,2
老公,2
無綫電視,2
透過,2
肚瀉,2
提名,2
暴動,2
臺北,2
眼罩,2
鬆懈,2
圖書,2
昨日,2
好笑,2
調到,2
推翻,2
讚揚,2
自製,2
其中,2
姓,2
馬路,2
查看,2
慢慢,2
安置,2
已經,2
點票,2
相隔,2
巿民,2
控,2
向著,2
金融,2
向上,2
進展,2
單一,2
潛伏,2
資金,2
賠償,2
悲傷,2
太太,2
詞,2
創辦,2
引發,2
陪同,2
教練,2
富,2
座,2
體內,2
心臟,2
講大話,2
全國,2
慈,2
堅,2
放出,2
呼叫,2
英雄,2
擺甫士,2
午夜,2
渠,2
兒童,2
娛樂,2
趕,2
香,2
味道,2
綜援,2
分發,2
水喉,2
希臘,2
自私,2
反彈,2
由於,2
偷偷,2
封城,2
U,2
亞州,2
齊全,2
鞭策,2
這邊,2
不管,2
冇,2
失去生機,2
譬如,2
除下口罩,2
抵抗,2
地址,2
禮拜,2
延至,2
英格蘭,2
辦法,2
紙的樣子,2
猜測,2
沙灘,2
囤積,2
高級,2
少少,2
隨意,2
遊走,2
顯微鏡觀察,2
視情況,2
待,2
朱,2
加長,2
放置,2
碰杯,2
互相傳染,2
民主黨,2
優惠,2
明年,2
衞生署,2
病徵,2
實際,2
小西灣,2
衝擊,2
陌生,2
枱分開,2
碗,2
彩,2
圓形枱,2
可不可以,2
飛機飛抵,2
擁抱,2
面對面坐,2
不在,2
業界,2
傳媒,2
之類,2
開幕,2
後期,2
輕微,2
驚嚇,2
盡快,2
人仕,2
疲累,2
遮掩,2
呢,2
藥物,2
小組,2
早前,2
肥,2
徵狀,2
除外,2
者,2
羣眾,2
可見到,2
麻將,2
頸巾,2
下次,2
替換,2
就是這樣,2
美甲,2
遷冊,2
拒捕,2
妨礙,2
埔,2
發放薪金,2
祈禱,2
給大家,2
升高,2
殯葬,2
走來走去,2
關島,2
地面,2
企,2
記住,2
天安門,2
場所,2
多年,2
引號,2
全面,2
警署,2
大使,2
一起坐,2
長沙灣,2
送往,2
英女王,2
貼上,2
戶外,2
居屋,2
導彈,2
涼風,2
呼吸罩,2
高等法院,2
聆訊,2
陳詞,2
危急,2
冷清,2
視乎情況,2
驟雨,2
對我說,2
行政,2
規管,2
雙,2
美容院,2
多人來,2
沒可能,2
公正,2
私隱,2
激動,2
拉行李,2
很,2
開支,2
人轉移,2
下令,2
挖掘,2
上限,2
沒有辦法,2
形,2
踏單車,2
脫下,2
幸福,2
防備,2
下滑,2
送醫,2
時候,2
導遊,2
講話,2
解,2
推卸,2
開闊,2
水塘,2
籌,2
瘋,2
指屏幕,2
郭榮鏗,2
阻撓,2
成交,2
清走,2
探望,2
鬼,2
踢足球,2
幸好,2
猜不到,2
罵,2
投遞,2
無力,2
點火,2
我的,2
識做,2
黎智英,2
財委會,2
不足夠,2
年青人,2
簽証,2
莫斯科,2
保証,2
真確,2
精彩,2
屬下,2
工資,2
直播,2
召喚,2
填補,2
譚惠珠,2
房咭,2
沒理由,2
當地,2
國務院,2
轄下,2
國歌法,2
以往,2
積極,2
氣味,2
燃燒,2
打開,2
物質,2
危機,2
重視,2
容忍,2
控訴,2
發表,2
各類,2
皮,2
視野,2
揀選,2
委任,2
科技,2
深喉唾液,2
地點,2
背後,2
依賴,2
很多人,2
社署,2
後來,2
繞,2
評審,2
競選,2
肺部,2
喝,2
不許,2
量體溫,2
升溫,2
救我,2
非常,2
共同,2
不斷減少,2
溫,2
騎馬,2
獎金,2
一馬緊追另一馬,2
質量,2
批準,2
不斷累積,2
一大羣,2
仇恨,2
矇,2
珊,2
裏面,2
師傅,2
情形,2
理由,2
技巧,2
旅客入境,2
拜神,2
出走,2
皇帝,2
案件,2
步行,2
無視,2
聚,2
母親,2
踴躍,2
揮動,2
財務,2
州份,2
不見,2
過度,2
間尺,2
分段,2
聯結,2
兩手,2
合資,2
昍,2
殘忍,2
永,2
頭髮,2
幹,2
自然,2
發明,2
耕,2
碑,2
守護,2
喘息,2
十元,2
専業,2
示,2
拉去,2
被批評,2
破產,2
學習,2
結構,2
地上,2
嫲嫲,2
戲院,2
洗臉,2
催促,2
犯,2
舒,2
梨,2
同步,2
傷殘,2
鏟,2
彡,2
指點,2
時代,2
綁上,2
手銬,2
叫到,2
以後,2
秋,2
還,2
翼,2
鍾,2
拉走,2
被趕,2
胸,2
被控告,2
荷,2
廢除,2
隱隱,2
報到,2
單據,2
示現,2
召開,2
電梯,2
勇敢,2
堅強,2
謊言,2
侵襲,2
原因,2
表逹,2
設立,2
告發,2
刪除,2
踐踏,2
冬,2
佔地,2
恐佈,2
堵路,2
電車,2
圍欄,2
拆,2
推出,2
交界,2
分化,2
抺黑,2
暴,2
彼此,2
丟,2
朗豪坊,2
前推,2
出來,2
人才,2
法制,2
贊成,2
舉手,2
麥克風,2
大膽,2
阿,2
恨,2
陳茂波,2
指引,2
袁國勇,2
對待,2
港幣,2
安全法,2
騷亂,2
選舉事務處,2
選民,2
燭光,2
白宮,2
祕書處,2
地下,2
條狀,2
生物,2
外交部,2
這些人,2
單膝跪地,2
標題,2
家裡,2
年度,2
書寫,2
各區,2
合法,2
給果,2
滲漏,2
跪壓他身上,2
種族,2
跪,2
倒水,2
折扣,2
餘,2
珍珠,2
負面,2
降班,2
招來,2
放監,2
博物,2
飛抵香港,2
登上,2
逃避,2
放下棺材,2
右邊,2
踏前,2
風險,2
討厭,2
列出,2
水流,2
貼近,2
溫度高,2
管道,2
裂痕,2
農業,2
突擊,2
三文魚,2
從何而來,2
湧浪,2
圓柱體,2
政權,2
紛爭,2
壓頸,2
拯救,2
搜尋,2
時限,2
超人,2
似乎,2
強制,2
去到,2
監控,2
切斷,2
放學,2
外藉,2
危害,2
取代,2
眾,2
招集,2
延誤,2
過關,2
告知,2
校巴,2
每星期,2
更換,2
書包,2
畫畫,2
曠課,2
遲到,2
年歲,2
女子,2
拍片,2
發生事故,2
過失,2
殺人,2
輪著,2
南方,2
交予,2
另一,2
裡,2
兩方,2
審議,2
走去,2
交由,2
密封,2
預計,2
棍,2
兩邊,2
囚禁,2
葡萄牙,2
功夫,2
填上,2
集團,2
幼稚,2
北斗,2
副主任,2
司法獨立,2
完了,2
條文,2
陳肇始,2
深夜,2
停留,2
閱兵,2
陳帆,2
嘉賓,2
坦克,2
波圖,2
賓菲加,2
看穿,2
頭鎚,2
和緩,2
列入,2
投訢,2
管理自己,2
公眾,2
不批准,2
竹,2
吹哨,2
右,2
叫囂,2
施壓,2
無理,2
井,2
點燃,2
拉扯,2
波子,2
辦,2
哪,2
恐嚇,2
交叉,2
站點在這裡,2
擾亂,2
暗中,2
用槍射,2
扔出,2
磚,2
團體移向前方,2
面向,2
設置路障,2
行走,2
隻,2
左肩,2
流血,2
謝,2
靠近,2
互相敵對,2
藉助,2
叫喊,2
堅定,2
逃犯,2
感情,2
存款,2
不健康,2
九州,2
翌日,2
藏起,2
拔槍,2
戒備,2
票站,2
高爾夫球,2
顧問,2
唐,2
輪椅,2
太陽照耀,2
達標,2
存放,2
引致,2
脫口罩,2
樓梯,2
何月何日,2
收起,2
幹預我,2
接走,2
怪罪於,2
使得,2
爭論,2
尺,2
多人坐下,2
影響我,2
大排檔,2
門票,2
打麻將,2
新鮮,2
交通工具,2
沒注意,2
答覆,2
隊長,2
穿著,2
共產黨,2
雙方滅亡,2
雙方敵對,2
強逼,2
吐口水,2
怎樣來,2
多方防止,2
嚴謹,2
連累,2
拖累,2
捉著,2
人由,2
存入,2
整理,2
區堿,2
太陽照射,2
湧出,2
慈雲山,2
導演,2
車站,2
沒有空間,2
邪惡,2
間隔,2
專心,2
由外面帶進去,2
隠定,2
拉下口罩,2
疑神疑鬼,2
破門,2
立刻,2
扭蓋小樽,2
全滅,2
謠言,2
不方便,2
打疫苗,2
探測額頭,2
雷電,2
驅趕,2
飛機運送抵達,2
船運送抵達,2
厚麪皮,2
維也納,2
短訊,2
客氣,2
規例,2
不肯,2
悶熱,2
演講者,2
年紀大,2
分派飲料,2
這個人全身,2
使用工具,2
整個範圍,2
人上,2
星體,2
峴港,2
預測,2
弄亂,2
圍繞星體,2
撲滅,2
感染我,2
宿,2
貝,2
罰我,2
有蓋瓶子,2
船在航行,2
漏出,2
有權的人,2
鐘響,2
泊成,2
撩,2
罵人,2
飛來,2
粗魯,2
丹麥,2
象,2
用棒子在口中攪拌,2
自已,2
掃描二維碼,2
坐下,2
滿足,3
承擔,3
彥,3
老人家,3
實驗,3
黃色,3
張貼,3
溜冰,3
忙,3
段,3
犯規,3
帆,3
鼓掌,3
赤柱,3
攤位,3
士,3
射槍,3
前方,3
文件夾,3
鐘,3
教授,3
落,3
記得,3
寧,3
羅,3
整體,3
小事,3
思,3
汗,3
總,3
雷達,3
可惜,3
相片,3
相似,3
艇,3
李,3
冒號,3
超越,3
降落,3
一直以來,3
盃,3
封,3
年初一,3
許願,3
身體健康,3
挖,3
躺,3
追蹤,3
抗爭,3
粉嶺,3
無所謂,3
說謊,3
觀眾,3
出名,3
如,3
本,3
條件,3
以色列,3
主權,3
新蒲崗,3
毛巾,3
倫敦,3
聚會,3
突破,3
打破,3
奬,3
胡,3
上班,3
喉,3
底,3
誇,3
吹哨子,3
差距,3
球,3
戴上,3
飛濺,3
可否,3
呈交,3
短缺,3
上去,3
收拾,3
夢,3
下船,3
排長龍,3
興,3
俾面,3
個別,3
我倆,3
費,3
F,3
捉拿,3
駕車,3
馬上,3
躲藏,3
青衣,3
關心,3
認同,3
以下,3
牙,3
敗,3
駛往,3
情人,3
用完,3
昌,3
輪到,3
牙膠,3
癌,3
咬,3
回落,3
櫃臺,3
犯錯,3
城巿,3
丈夫,3
好味,3
照,3
蘇聯,3
湧入,3
喝茶,3
筆,3
中文,3
出錢,3
同等,3
儲蓄,3
難過,3
下年,3
北海,3
來電,3
醫治,3
滑板車,3
拖,3
訪,3
流通,3
東北,3
直抵,3
次序,3
拜拜,3
陪伴,3
廣告,3
一致,3
疲倦,3
彭,3
整齊,3
卡,3
手機,3
閒置,3
無用,3
出席,3
那些,3
騎,3
粒狀,3
相差,3
弟弟,3
違背,3
製,3
大叫,3
麗,3
逼,3
換屆,3
北韓,3
公里,3
運作,3
地震,3
綜合,3
虧蝕,3
氣管,3
樓上,3
暗示,3
直,3
查驗,3
關鍵,3
單對單,3
紅色,3
齊,3
發放,3
警告,3
得,3
艾,3
咳,3
遵守,3
諮詢,3
食肆,3
醫護,3
緩和,3
幫助我,3
顯明鏡觀察,3
久,3
外傭,3
除下,3
程,3
聰明,3
完滿,3
行政會議,3
明早,3
抽出,3
網絡,3
發佈,3
食飯,3
規矩,3
拜祭,3
土生土長,3
招募,3
家居,3
火熱,3
理解,3
談天,3
多人,3
立即,3
坐位,3
透明,3
最快,3
家中,3
統計,3
行路,3
敲詐,3
高層,3
跳舞,3
按摩,3
擅長,3
經理,3
指摘,3
遞交,3
隔籬,3
鑼,3
犠牲,3
亞博館,3
柴灣,3
著名,3
旁邊,3
那兒,3
大使館,3
雙位數,3
草地,3
嗎,3
艱苦,3
法院,3
判決,3
方向,3
最終,3
日子,3
選民登記冊,3
窗,3
桌球,3
忍受,3
儲,3
蒙面,3
截斷,3
排很長隊,3
捉去,3
防護,3
受惠,3
指出,3
著急,3
周,3
給錢,3
過於,3
歸還,3
逃跑,3
大地方,3
日照,3
連接,3
內裡,3
耐心,3
確認,3
最新,3
熱心,3
書本,3
被,3
上載,3
民主派,3
帳篷,3
小巴,3
本身,3
操控,3
其他人,3
主播,3
播出,3
偏頗,3
抹黑,3
政策,3
期限,3
某某,3
腦,3
質數,3
入獄,3
路線,3
添油加醋,3
嘔吐,3
荷蘭,3
丟臉,3
各種限制,3
九龍城,3
草字頭,3
爭鬥,3
處,3
持續減少,3
不及格,3
節慶,3
飄色巡遊,3
爬,3
擺街,3
瘋狂,3
東湧,3
準許,3
發聲,3
們,3
塗,3
發言人,3
暑假,3
隔開,3
跌倒,3
車縫,3
彭斯,3
船運,3
意外,3
冰,3
快樂,3
廣泛,3
出外,3
巡邏,3
剪下,3
條,3
賣出,3
將軍,3
宣揚,3
兆,3
過分,3
審視,3
被邀請,3
聯署,3
西南,3
逐一,3
撥弄是非,3
挑釁,3
燈,3
欄,3
物件,3
希,3
帶走,3
利益,3
散去,3
開傘,3
各,3
分店,3
欺壓,3
開設,3
耕田,3
人民銀行,3
特殊,3
人民幣,3
示威者,3
排開,3
商舖,3
支聯會,3
祿泉樓,3
國家安全法,3
歌曲,3
潑曬,3
很臭,3
臭,3
藉口,3
印刷,3
抹,3
費用,3
派別,3
性命,3
音,3
普,3
阻塞,3
疫苗,3
環球,3
狂暴,3
尷尬,3
切,3
剔除,3
聽從,3
他們仨,3
喪禮,3
獲獎,3
旋轉,3
南海,3
受不了,3
發貨,3
市場,3
從口噴出,3
鸚鵡,3
毫米,3
人數,3
平手,3
爭拗,3
對決,3
斷開,3
身分,3
收錢,3
戶口,3
父親節,3
環保署,3
航空,3
凍,3
司法,3
轉換,3
週年,3
領先,3
擊中頭部,3
消防員,3
左,3
反叛,3
到場,3
長方形,3
搶走,3
撐傘,3
扔,3
怪罪,3
抓回,3
十字,3
飛機回來,3
瓶子,3
車撞車,3
制裁,3
蝙蝠,3
樣本樽,3
升降機,3
挑選,3
顧慮,3
圍圈坐下,3
輸血,3
擠,3
偉,3
停車,3
遊逛,3
碗破裂,3
箱,3
天空,3
承受不住,3
侍應,3
吸煙,3
連,3
椒,3
摸,3
帶口罩,3
完好,3
暢順,3
博,3
稱作,3
星體運行,3
博覽,3
放着,3
棒,3
幼年,3
飛機降落,3
飛機跑偏,3
氣流,3
廣華,3
就這樣,3
飛機飛到,3
它的,3
流動,3
排序,3
不認識,3
櫃員機,3
首都附近範圍,3
劉,4
傾談,4
後面,4
笑,4
平等,4
互動,4
信任,4
奇怪,4
靜,4
狗,4
糖,4
圍,4
通車,4
工程,4
少許,4
請假,4
電郵,4
飛到,4
草,4
解散,4
哭,4
湧到,4
儲備,4
京,4
捉走,4
周轉,4
川,4
來貨,4
源頭,4
屋企,4
熟悉,4
帳戶,4
彈劾,4
逐步,4
掛念,4
瑞士,4
父母,4
吳,4
單,4
個月,4
自動,4
加州,4
老鼠,4
百分之,4
修理,4
諗,4
