ID,Decoded Sentence,Target Sentence,Accuracy
2020-07-11/020768-021039,"['全世界', '這裡', '除去', '紀律', '受惠', '寛度', '改過', '畫面', '將軍', '將軍', '橋', '品格', '噴射', '阻擋', '暖', '宣誓', '宣誓', '宣誓', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['這', '說', '反對', '這', '影響', '看出', '知道', '跟', '法', '規則', '想', '沒', '<X>', '繼續', '破壞', '<MUMBLE>', '違法', '違法', '抗爭', '合理', '好像', '經常', '繼續', '能', '逼', '政府', '請', '']",0.0
2020-07-11/021811-021930,"['圖畫', '隨機應變', '條文', '外銷', '不高興', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['香港', '安全', '法', '規則', '開始', '完', '基本', '法', '規則', '委員', '會', '負責', '名字', 'C', '說', '']",0.0
2020-07-11/026151-026441,"['全球', '共同簽署', '聲明', '福', '福', '就這樣', '要否', '過去', '心情', '讀書', '休', '解封', '裡面', '落船', '人離開船隻', '艾', '數個月', '納入法例', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['新加坡', '國', '會', '選', '選', '決定', '完', '負責', '名字', '龍', '帶領', '人民', '團體', '保護', '全部', '這', '位置', '位置', '夠', '六', '<MUMBLE>', '百分比', '投票', '歷史', '裡面', '最', '低']",0.0
2020-07-13/002789-002923,"['英格蘭', '聘用', '那兒', '提供', '波子', '慢', '大排檔', '好少', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['有', '另', '八', '以前', '証實', '肺', '發炎', '家', '人', '設障', '監督', '完成', '不能', '']",0.0
2020-07-13/008844-008940,"['行樓梯', '飲茶', '讚', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['部分', '工作', '如果', '能', '家', '裡面', '工作', '']",0.0
2020-07-13/011020-011290,"['等待', 'C', '老人家', '稱呼自己', '節日', '廣告', '危急', '怪罪我們', '漏洞', '急', '漏洞', '批發', '中聯辦', '防護', '一般', '急', '曾試過', '足夠', '規管', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['經濟', '發展', '屋', '說', '因為', '肺', '發炎', '情況', '真', '決定', '星期', '三', '開始', '<BAD>', '書', '大排檔', '這', '延後', '有', '部分', '書', '經濟', '說', '退', '退', '<MUMBLE>', '但是', '感覺', '這', '好', '遲', '']",0.0
2020-07-13/024716-024808,"['華牀', '示現', '猛烈', '猛烈', '人龍', '遊', '尊重', '浪']","['因為', '這', '說', '地方', '窄', '', '<BAD>', '<BAD>']",0.0
2020-07-14/027363-027506,"['新加坡', '不好意思', '馬鞍山', '山', '類別', '隱瞞', '隱瞞', '衝突', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['旺角', '美容', '某些', '想', '現在', '停', '想', '以前', '早', '約', '不', '失敗']",0.0
2020-07-15/001610-001684,"['事實', '容易', '情人', '控', '餘', '被', '<BAD>']","['三', '七', '另', '晚上', '証實', '肺', '炎']",0.0
2020-07-15/011140-011287,"['車撞車', '居屋', '便利店', '便利店', '丁', '天安門', '掛上', '何', '模樣', '<BAD>']","['多', '自', '戴口罩', '自覺', '進來', '我', '全部', '<MUMBLE>', '空氣流通', '能']",0.0
2020-07-15/023258-023372,"['未來', '祕密', '喫虧', '喫虧', '談天', '報', '明白', '多謝']","['拆', '屋', '賠償', '負責', '要', '搬', '如何', '正常']",0.0
2020-07-16/016633-016956,"['的士', '士兵', '紙張', '評論', '隊', '西藏', '被派來', '美容院', '飛抵', '哪裏來', '創造', '及', '熟悉', '處所', '處所', '記者', '盟', '宿舍', '網', '前', '事件', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['好像', '區域', '政府', '這', '香港', '帶領', '內地', '內地', '合資', '香港', '合資', '公司', '看', '情況', '甚麼', '公司', '大', '小', '環境', '怎樣', '我', '真', '審視', '評估', '能']",0.0
2020-07-17/023146-023330,"['英格蘭', '匯', '匯', '波', '泰', '條約', '埃及', '報告', 'Q', '搶', '搶', '否認', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['錢', '委員', '會', '項目', '未', '這些', '決定', '全部', '換', '完', '準備', '再', '安排', '諮詢', '諮詢', '開會', '情況', '要']",0.0
2020-07-17/032489-032584,"['環保署', '質素', '空氣', '質素', '質素', '這樣', '<BAD>']","['環保', '屋', '說', '空氣', '質素', '健康', '指屏幕']",0.14285714285714285
2020-07-18/018249-018331,"['初', '長排隊', '長排隊', '宣傳', '其中', '借用', '<BAD>', '<BAD>']","['參加', '有關', '立', '法', '功能', '選舉', '希望', '政府']",0.0
2020-07-18/023585-023802,"['害', '牀', '交交流', '出', '養', '狗', '牠', '多人相視而坐', '圈出', '輸', '雙重', '很多牀排成', '身體健康', '項目', '交給', '<BAD>', '<BAD>', '<BAD>']","['熱', '血', '公', '民', '說', '說', '想', '重複', '香港', '本土', '屬於', '經濟', '文化', '想', '互動', '網絡', '連繫', '要']",0.0
2020-07-19/018536-018728,"['距離', '星體運行', '深圳', '承認', '專車', '眼', '橋', '喉管', '舒服', '罷工', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['英國', '說', '可能', '暫時', '香港', '捉走', '簽約', '停', '香港', '安全', '<BAD>', '內地', '安全', '法', '回答']",0.06666666666666667
2020-07-21/018448-018548,"['首都', '羅', '坐', '講演', '忽然', '中間站著的人', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['新聞', '時間', '繼續', '關於', '股票', '新聞', '香港', '股票', '情況', '請看']",0.0
2020-07-21/031965-032039,"['氣溫', '氣溫', '逹到', '濕度', '濕', '濕度', '<BAD>']","['溫度', '三', '一', '濕', '七', '十', '百分比']",0.0
2020-07-22/016720-016813,"['櫃員機', '更加', '加油', '陳肇始', '勝出', '駛走']","['故意', '破壞', '內地', '美國', '關係', '粗暴']",0.0
2020-07-22/018044-018197,"['表現', '代理', '常', '因為', '常', '團結', '將', '白人', '昂貴', '年輕', '無線電視', '記者']","['比較', '誰', '幹涉', '另', '國', '內', '事', '誰', '<BAD>', '<BAD>', '<BAD>', '<BAD>']",0.0
2020-07-25/001643-001746,"['某些人', '集合', '網相', '城', '臺灣', '音樂', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['創', '一', '日', '新', '高', '當中', '一', '二', '六', '本地', '傳染']",0.0
2020-07-25/017904-018151,"['匯豐', '無辜', '除去', '無辜', '開通', '草地', '車輛行駛', '前面', '發燒', '頸', '整爛', '散播', '散播', '謠言', '散播', '前面車輛駛走', '笑', '車輛向前行駛', '車輛向前行駛', '晴朗']","['領事館', '工作', '美國', '南', '任何人', '決定', '有', '對', '屋', '代表', '發言', '說', '<X>', '關閉', '領事館', '想', '保護', '美國', '知識', '權']",0.0
2020-07-26/017695-017907,"['不同', '甲', '批評', '領士', '委', '按鍵', '被邀請', '已經', '遊行', '躺', '躺', '所有', '所有', '所有', '團結', '交易', '<BAD>']","['英國', '政府', '權力', '名字', '約', '計劃', '我', '想', '反叛', '法', '規則', '修改', '內地', '俄羅斯', '影響', '防', '能']",0.0
2020-07-26/030617-030776,"['肯定', '粥', '留在', '粥', '高爾夫球', '粥', '參', '冷清', '成功或失敗', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['日本', '工作', '北', '海', '名字', '多', '主要', '範圍', '三', '比', '一', '打敗', '橫', '水']",0.0
2020-07-27/003091-003260,"['將', '對', '外地', '家中', '放上去', '車輛高速駛過', '勝利', '居住', '複製', '昨日', '堅強', '字典', '利器', '用利器劃傷', '記者', '<BAD>']","['飲', '食', '喫', '藥', '滿', '歲', '兩', '沒', '合理', '解釋', '能', '免', '街', '吸煙', '免', '禁止']",0.0
2020-07-27/026405-026761,"['將軍澳', '印度', '退休', '佛', '恭喜', '開槍', '員', '開槍', '酒精', '按壓', '太古', '園', '樣子', '表情', '結婚', '食飯', '網上', '網上', '發現', '發現', '顯示', '開槍', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['美國', '駐', '內地', '城', '這', '真', '領事館', '早上', '關門', '正', '門', '入', '北京', '外', '交', '組', '說', '美國', '關門', '<MUMBLE>', '入', '內地', '領事館', '這', '對', '反應']",0.0
2020-07-27/027045-027245,"['鐵', '之後來', '衣服', '店', '專車', '捉去', '讀書', '樽', '油', '健身', '簿', '記得', '跨欄', '尊重']","['今', '員工', '隊', '美國', '海', '軍', '今', '駐', '散', '今', '命令', '旗', '降下', '給']",0.0
2020-07-30/013889-014018,"['你', '請假', '樂', '打擊', '打擊', '奧運', '<BAD>']","['麻煩', '禁止', '坐', '兩', '天', '明天', '重複']",0.0
2020-07-31/004164-004328,"['銅鑼灣', '跑步', '跑步', '跑步', '混合', '園區', '明顯', '<BAD>', '<BAD>']","['不一定', '這', '情況', '人', '人流', '聚合', '嚴重', '危險', '影響']",0.0
2020-08-01/016900-017039,"['歡迎', '市民', '市民', '恭喜', '市民', '分', '火車', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['年齡', '八', '九', '女', '屯門', '康', '和', '老人', '分院', '黃', '金']",0.0
2020-08-01/021446-021711,"['男子', '題目', '轉', '早', '行為', '成功', '空', '審理', '將', '拖地', '文件', '入院', '農鄉', '容易', '用布遮蓋', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['我', '估計', '減', '一定', '幫', '能', '醫', '管', '屋', '估計', '<MUMBLE>', '亞', '博覽', '屋', '兩', '房間', '能', '給', '四', '百', '牀', '但是', '有', '技術', '問題', '需要', '處理', '日期', '開始', '未']",0.0
2020-08-01/025069-025151,"['溫度', '溫度', '逹到', '打包', '示威', '等候', '<BAD>', '<BAD>', '<BAD>']","['', '澳門', '三', '風', '提醒', '估計', '晚上', '依然', '會']",0.0
2020-08-01/025688-025892,"['N', '報紙', '莫斯科', '紅場', '熱心', '籌集', '不懂', 'Q', '抵', '直播', '女兒', '麵包', '找', '溫暖', '回家', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['大', '連', '說', '十', '三', '命令', '命令', '命令', '要', '全部', '合作', '防', '肺', '特別', '沒', '特別', '需要', '去', '另', '不能']",0.0
2020-08-02/009671-010002,"['富豪', '經常', '課', '課', '關係', '草地', '館', '不得', '年級', '哪裏來', '火熱', '勝', '輕微', '沙田', '駡', '話', '貨運', '騎', '電單車', '動物', '捉', '申請人', '小時', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['亞洲', '博物館', '開始', '完', '開始', '接受', '接受', '普通', '或者', '身體', '看不見', '生病', '有', '新', '冠狀', '肺', '炎', '人', '入院', '真', '<BAD>', '政府', '<BAD>', '權力', '<MUMBLE>', '醫療', '管理', '屋', '有權力的人', '名字', '說', '信', '這', '減少', '久等', '時間']",0.0
2020-08-04/023455-023765,"['馬來西亞', '武漢病毒', '武漢病毒', '應變', '離開家', '燃燒', '這裡', 'A', '生日', 'P', '熟識', '下架', '艹', '艹', '給她', '交流', '橫蠻', '關閉', '力', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['', '部分', '<BAD>', '想', '煽動', '或者', '部分', '議員', '繼續', '<BAD>', '可能', '<BAD>', '安全', '法', '規則', '放入', '完', '有', '部分', '行為', '<BAD>', '人', '經常', '基本', '會', '嚴重', '這', '行為']",0.03571428571428571
2020-08-05/024272-024543,"['所謂', '新聞', '鑽石', '鑽石', '員工', '今個', '期待', '聲', '丟臉', '初', '部門', '大幅增加', '部門', '阻擋', '阻擋', '顧問', '顧問', '請', '請', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['<X>', '<MUMBLE>', '<MUMBLE>', '這', '香港', '這', '香港', '在', '成立', '這', '內地', '機構', '這', '全部', '要', '再', '各種', '<BAD>', '公司', '負責', '組', '組', '這', '支持', '服務', '不知道', '資料']",0.0
2020-08-06/000422-000635,"['害', '外出', '投票', '過去', '假期', '購買或', '沒有辦法', '沒有辦法', '脫下口罩', '簽名', '來回', '來回', '制', '制', '怎麼辦', '怎麼辦', '湧去', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['新', '冠狀', '肺', '炎', '再', '加', '九', '五', '証實', '証實', '病', '內', '有', '九', '五', '爆', '傳染', '擴散', '有', '超', '四', '十', '百分比', '哪裏來', '不知道']",0.0
2020-08-09/011167-011449,"['滙豐', '臺', '手拿', '押後', '特首', '特別', '州', '華為', '建', '英', '行政', '行', '被', '梁', '禁止', '中國為', '丟', '熱', '壞心腸', '感染我', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['宿舍', '一', '個', '月', '兩', '個', '月', '三', '個', '月', '負責', '他', '希望', '檢測', '<X>', '看不到', '收藏', '人', '我', '擔心', '不知道', '<BAD>', '成功', '有', '<BAD>', '或者', '沒', '事', '希望', '全部', '沒', '事', '']",0.06060606060606061
2020-08-09/011462-011764,"['選舉事務處', '選民', '切割', '切割', '最少', '登記', '登記', '過後', '酒精', '大量', '立場', '配合', '事情', '處所', '左右', '訂立', '貨運', '西蘭', '切割', '精彩', '捉', '申請人', '直到', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['真', '現在', '全部', '有', '一', '千', '二', '百', '<MUMBLE>', '公司', '介紹', '計劃', '這', '喜歡', '不喜歡', '自', '決定', '中', '區域', '宿舍', '這', '強迫', '全部', '要', '檢測', '如果', '檢測', '不', '要', '趕走', '電視廣播有限公司', '報導']",0.0
2020-08-09/018126-018243,"['天文臺', '法國', '出任', '天文臺', '天文臺', '那裏來', '炎熱', '引發', '<BAD>']","['張', '中', '懲罰', '美國', '對於', '香港', '內地', '負責', '懲罰']",0.0
2020-08-10/005330-005470,"['成立', '波', '經歷', '私人', '意大利', '意大利', '參', '封', '即刻', '<BAD>']","['警察', '安全', '屋', '商業', '各種', '壞心腸', '調查', '負責', '到', '到']",0.0
2020-08-11/006246-006347,"['葵涌', '平衡', '弊', '維修', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['繼續', '出任', '依然', '立', '法', '會', '希望', '他', '珍惜', '這', '機會']",0.0
2020-08-11/023220-023574,"['模仿', '縣市', '廣播', '喊聲', '救命', '阻止', '西灣河', '詳文', '利息', '招集', '鍾', '寬鬆', '寬鬆', '傳播', '排序', '排序', '排序', '包', '家庭', '螺絲', '斷', '麥克風', '減輕', '店舖', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['華', '醫', '屋', '過程', '有', '病', '証實', '証實', '証實', '多', '政府', '負責', '説', '名字', '勇', '估', '全部', '醫', '屋', '內', '感染', '感染', '現在', '這', '証實', '肺', '炎', '人', '病', '護士', '醫生', '研究', '另', '病', '人', '全部', '化驗', '化驗', '沒', '事']",0.0
2020-08-11/026252-026384,"['全世界', '土瓜灣', '兩手', '到今', '到今', '喫', '喫', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['另', '剛剛', '証實', '肺', '炎', '男', '護士', '估計', '社', '區域', '傳染', '感染', '病', '病', '人', '無關']",0.0
2020-08-11/032088-032191,"['取代', '天上', '向下看', '集中', '複制', '霸佔', '霸佔', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['溫度', '二', '十', '七', '至', '三', '十', '一', '風', '南', '東', '南']",0.0
2020-08-13/001329-001439,"['葵涌', '碼頭', '批准', '維修', '情緒', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['<MUMBLE>', '請看', '香港', '加', '六', '九', '冠狀', '肺', '炎']",0.0
2020-08-13/002032-002392,"['美容', '大樓', '為甚麼', '樣子', '伯', '朱', '被抬', '曾', '玉', '聯賽', '射門', '站上', '身份', '身份', '溫度上升', '賓菲加', '賓菲加', '整齊', '吹風', '抬', '兆', '領先', '資料', '身份', '來回進出', '出耀', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['一', '以前', '印尼', '宿舍', '旺角', '九', '樓', '屋', '負責', '家', '人', '有', '証實', '肺', '炎', '衞生', '防', '中', '心', '這', '不', '合作', '真', '警察', '部門', '聯絡', '談', '情況', '他', '登記', '登記', '登記', '記錄', '沒']",0.0
2020-08-13/003437-003757,"['移民', '説', '辛苦', '有地方', '嚴厲', '夏天', '席', '說話', '建', '抹', '座', '座', '遏止', '爭辯', '時段', '長條紙', '長條紙', '被擋', '存入', '存入', '衣領', '衣領', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['', '以前', '機', '隊', '男', '警察', '星期日', '証實', '肺', '炎', '數天', '後', '開始', '說', '証實', '肺', '炎', '化驗', '有', '少許', '寄信', '錯', '留意', '很久', '証實', '沒', '追', '再', '原來', '漏']",0.0
2020-08-13/007779-007879,"['中午', '經常', '全滅', '賣出', '容忍', '調查', '估到', '<BAD>', '<BAD>']","['好像', '我', '好像', '街', '老鼠', '捉', '捉', '好像', '稱呼自己']",0.0
2020-08-13/008419-008582,"['現金', '冠狀', '葵涌', '毒', '毒', '被捉', '隧道', '隧道', '抗爭', '地盤', 'P', '八逹通', '<BAD>']","['工作', '內', '限制', '內地', '限制', '嚴', '加', '不理會', '兩', '困難', '給', '回家', '安全']",0.0
2020-08-14/000402-000639,"['今年', '無辜', '火警', '年長', '宴會', '衝去', '開始香', '呼籲', '呼籲', '影響我', '車來回', '舉起', '南部', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['肉', '貨', '公司', '名字', '丹麥', '皇', '土生土長', '名字', '哥', '真', '根', '<X>', '超', '一', '百', '幾', '<MUMBLE>', '肺', '炎', '以前', '六', '月', '前', '貨', '香港', '有', '賣']",0.0
2020-08-14/006358-006439,"['全國', '起牀', '單對單', '領事', '<BAD>']","['小心', '留意', '日期', '哪裏來', '貨']",0.0
2020-08-14/014539-014719,"['距離', '星體運行', '廣播', '星體運行', '盡力', '霧', '霧', '霧', '求', '文件夾', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['政府', '有權力的人', '林', '月', '說', '鼓勵', '參加', '這次', '八', '月', '準備', '開始', '說', '免費', '檢測', '新冠肺炎']",0.0
2020-08-14/014861-015017,"['新加坡', '類別', '馬鞍山', '城市', '表情', '跪', '沉船', '行山', '降下', '降下', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['<BAD>', '林', '月', '上', '網', '說', '一', '月', '直至', '現在', '政府', '安排', '冠狀', '肺', '炎', '檢測', '超', '一', '百', '萬']",0.0
2020-08-14/018198-018518,"['啤酒', '唱歌', '唱歌', '馬', '相差', '啤酒', '跳舞', '節', '教育', '教育', '追蹤', '麻將', '教育', '教育', '病房', '元', '成功', '化學', '斜坡', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['香港', '政府', '<MUMBLE>', '新', '冠狀', '肺', '炎', '影響', '嚴重', '全世界', '本地', '香港', '經濟', '貨', '全部', '第', '一', '日期', '期間', '下降', '九', '點', '一', '第', '二', '日期', '下降', '九', '依然', '弱']",0.0
2020-08-14/023018-023251,"['過去', '韓國', '回答', '稅', '毫米', '女兒', '東海', '靠', '環境', '支付', '環境', '貨品', '訟費', '貨品', '波子', '一起向前', '付錢', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['全部', '計算', '完', '今', '年', '頭', '七', '個', '月', '全部', '工作', '六', '七', '一', '萬', '人', '七', '月', '工作', '失業', '六', '月', '一', '樣', '五', '至', '七', '百分比']",0.0
2020-08-15/004008-004242,"['剛才', '剛才', '話', '話', '目的', '話', '社區', '分裂', '責任', '責任', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['最近', '情況', '社', '交流', '活動', '暫停', '完全', '不', '部分', '聚集', '<BAD>', '喫飯', '各種', '有', '擔心', '依然']",0.0625
2020-08-15/008974-009217,"['香港國安法', '工會', '貴', '因為', '因為', '了', '稱呼', '電視', '試過', '試過', '退化', '聽到', '交通', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['非', '前', '<BAD>', '血', '抽', '其實', '捉去', '危險', '高', '病', '血', '抽', '擔心', '傳染', '危險', '加', '高', '抽', '血', '負責', '告訴我']",0.0
2020-08-15/009709-009831,"['行政長官', '蘇豪區', '十全十美', '搶掠', '不到', '那裏來', '商舖', '<BAD>', '<BAD>']","['去', '去', '去', '房', '去', '去', '去', '傳染', '危險']",0.0
2020-08-16/000401-000490,"['銅鑼灣', '雙方', '人流', '人流', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['冠', '狀', '肺', '炎', '証明', '証實', '一', '日', '下降', '七', '四']",0.0
2020-08-16/004925-005071,"['全世界', '涼快', '便衣', '土', '弟弟', '明日', '改過', '典', '炒', '揮手', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['另', '四', '進來', '包括', '一', '菲律賓', '負責', '請', '另', '三', '印度', '回來', '香港', '人']",0.0
2020-08-16/005830-005953,"['經常', '經常', '工具', '食', '華', '消除', '外賣回去', '經常', '經常', '洗手', '洗手', '洗手', '<BAD>']","['給', '長', '時間', '高', '危險', '工作', '負責', '錢', '資助', '緊急', '處理', '錢', '會']",0.0
2020-08-16/019045-019241,"['距離', '試過', '以往', '衣', '鄉', '站成', '免', '國際', '下降', '跟從', '電臺', '播放', '集合', '集合', '護照', '表格']","['經濟', '<BAD>', '下降', '<MUMBLE>', '要', '考慮', '內地', '', '周轉', '希望', '健康', '號碼', '快', '掃描二維碼', '開始', '說']",0.0
2020-08-17/008109-008271,"['目的', '夢', '數據', '談話', '談話', '談話近', '不信', '不信', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>', '<BAD>']","['這', '政府', '負責', '運輸', '屋', '再', '船', '這', '公司', '<MUMBLE>', '開會', '休息', '安排', '談']",0.0
